SEQ,접수일,접수시각,장기서비스여부,최초서비스일,전체회차,현재회차,서비스일자,서비스시작시간,서비스종료시간,기존고객여부,결재형태,서비스주소,주거형태,평수,고객가입일,반려동물,부재중여부,우선청소,쿠폰사용여부,매니저생년월일,매니저성별,매니저사용휴대폰,매니저이동방법,근무가능지역,CS교육이수여부,청소교육이수여부,부재중서비스가능여부,추천인여부
T42923,2021-06-09,,1,2021-06-23,4,1,2021-06-23,14:00:00,18:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2021-04-09,고양이,0,화장실,0,1964,0,기타,자차,천안/아산,0,0,0,0
T49978,2021-03-31,10:31:04,1,2021-04-07,4,2,2021-04-14,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2019-06-01,개,0,주방,1,1969,0,안드로이드,대중교통,천안/아산,0,0,0,0
T37449,2019-07-16,,1,2019-07-17,4,4,2019-07-23,9:00:00,13:00:00,0,무통장입금,충남 천안시,일반주택,,2019-07-17,기타,,,0,1970,0,안드로이드,대중교통,천안/아산,0,0,0,0
T31607,2020-07-29,,0,2020-08-18,1,1,2020-08-18,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,30평대,2019-10-31,없음,0,화장실,0,1970,0,안드로이드,대중교통,천안/아산,0,0,0,0
T40019,2021-10-06,15:13:39,1,2021-10-28,4,1,2021-10-28,14:00:00,18:00:00,1,신용카드,충남 천안시,일반주택,20평대,2020-03-26,없음,1,거실,1,1971,0,안드로이드,대중교통,천안/아산,1,1,1,0
T41838,2020-12-01,,1,2020-12-08,4,2,2020-12-15,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2020-06-23,없음,0,거실,0,1969,0,안드로이드,대중교통,천안/아산,0,0,0,0
T56248,2019-06-18,,0,2019-06-18,1,1,2019-06-18,14:00:00,18:00:00,0,무통장입금,충남 천안시,일반주택,,2019-06-18,,,,0,1964,0,안드로이드,대중교통,천안/아산,0,0,1,0
T47390,2019-12-04,,1,2019-12-18,4,2,2020-01-08,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,,2019-10-04,없음,,,1,1971,0,안드로이드,대중교통,천안/아산,0,0,1,0
T47567,2019-12-02,,1,2019-12-10,7,1,2019-12-10,9:00:00,13:00:00,1,신용카드,충남 아산시,일반주택,,2019-08-13,기타,,,1,1971,0,안드로이드,대중교통,천안/아산,0,0,1,0
T35047,2020-08-20,,1,2020-09-07,4,4,2020-09-28,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2020-08-14,없음,0,주방,0,1963,0,안드로이드,대중교통,천안/아산,0,0,0,0
T40431,2020-09-28,,1,2020-10-05,8,5,2020-10-19,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2020-02-13,없음,0,방,1,1961,0,안드로이드,대중교통,천안/아산,0,0,1,0
T36932,2020-12-24,,0,2020-12-28,1,1,2020-12-28,9:00:00,13:00:00,0,신용카드,충남 아산시,일반주택,30평대,2020-12-28,없음,0,화장실,0,1964,0,기타,자차,천안/아산,0,0,0,0
T50444,2020-09-28,,1,2020-10-09,4,3,2020-10-23,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,30평대,2019-08-05,없음,0,화장실,0,1971,0,안드로이드,대중교통,천안/아산,1,1,1,0
T49638,2021-04-30,17:31:16,1,2021-05-07,8,1,2021-05-07,9:00:00,13:00:00,1,신용카드,충남 아산시,일반주택,20평대,2021-04-02,없음,1,주방,0,1966,0,안드로이드,대중교통,기타,1,1,1,0
T45101,2019-07-02,,0,2019-07-11,1,1,2019-07-11,14:00:00,18:00:00,1,무통장입금,충남 천안시,일반주택,,2019-06-03,,,,0,1964,0,기타,자차,천안/아산,0,0,0,0
T37150,2021-05-08,20:45:31,0,2021-05-11,1,1,2021-05-11,14:00:00,18:00:00,0,신용카드,충남 천안시,일반주택,20평대,2021-05-11,없음,0,화장실,0,1958,0,안드로이드,대중교통,천안/아산,0,0,1,0
T43533,2020-11-09,,1,2020-11-13,5,1,2020-11-13,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,30평대,2019-08-05,없음,0,화장실,0,1961,0,안드로이드,대중교통,천안/아산,0,0,1,0
T54189,2021-10-08,11:38:19,1,2021-10-14,4,3,2021-10-28,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,30평대,2020-08-25,없음,0,화장실,0,1959,0,안드로이드,자차,천안/아산,0,1,1,0
T48069,2021-01-18,,1,2021-01-25,4,3,2021-02-08,13:00:00,16:00:00,1,무통장입금,광주 광산구,일반주택,30평대,2020-06-24,없음,1,거실,0,1964,0,안드로이드,자차,광주,1,1,1,0
T51335,2021-06-29,6:23:25,1,2021-07-05,4,1,2021-07-05,13:00:00,17:00:00,1,신용카드,광주 광산구,일반주택,30평대,2021-07-05,없음,1,화장실,0,1979,0,안드로이드,자차,기타,0,0,1,0
T33850,2021-05-14,12:42:06,0,2021-05-22,1,1,2021-05-22,9:00:00,11:00:00,1,신용카드,광주 동구,일반주택,30평대,2020-10-22,개,0,주방,0,1984,0,안드로이드,대중교통,천안/아산,0,0,1,0
T47349,2021-01-18,,1,2021-01-25,4,2,2021-02-01,13:00:00,16:00:00,1,무통장입금,광주 광산구,일반주택,30평대,2020-06-24,없음,1,거실,0,1957,0,기타,자차,부산,0,0,1,0
T56189,2020-06-23,,1,2020-06-24,4,2,2020-07-01,12:00:00,16:00:00,0,무통장입금,광주 광산구,일반주택,30평대,2020-06-24,없음,1,거실,0,1964,0,안드로이드,자차,광주,1,1,1,0
T39787,2021-07-06,17:55:38,1,2021-07-13,8,2,2021-07-27,10:00:00,13:00:00,1,신용카드,광주 남구,일반주택,20평대,2021-03-23,없음,0,화장실,0,1968,0,ios,대중교통,서울,1,1,1,0
T44068,2020-08-28,,1,2020-09-03,4,2,2020-09-10,14:00:00,18:00:00,1,신용카드,광주 서구,일반주택,30평대,2020-09-03,개,1,화장실,1,1964,0,안드로이드,자차,광주,1,1,1,0
T32976,2020-07-15,,1,2020-07-22,4,1,2020-07-22,9:00:00,13:00:00,1,무통장입금,광주 광산구,일반주택,30평대,2020-06-24,없음,1,거실,0,1961,0,안드로이드,대중교통,천안/아산,0,0,1,0
T43110,2021-01-18,,1,2021-01-25,4,1,2021-01-25,13:00:00,16:00:00,1,무통장입금,광주 광산구,일반주택,30평대,2020-06-24,없음,1,거실,0,1969,0,안드로이드,대중교통,천안/아산,0,0,1,0
T42787,2020-10-07,,1,2020-10-14,4,1,2020-10-14,14:00:00,18:00:00,1,신용카드,광주 서구,일반주택,30평대,2020-10-14,개,1,화장실,1,1966,0,안드로이드,자차,광주,1,1,1,0
T52144,2020-07-15,,1,2020-07-22,4,1,2020-07-22,9:00:00,13:00:00,1,무통장입금,광주 광산구,일반주택,30평대,2020-06-24,없음,1,거실,0,1959,0,안드로이드,자차,천안/아산,0,1,1,0
T51328,2020-11-01,,0,2020-11-04,1,1,2020-11-04,9:00:00,13:00:00,1,신용카드,광주 동구,일반주택,30평대,2020-10-22,개,0,화장실,0,1966,0,안드로이드,자차,광주,1,1,1,0
T37838,2021-03-10,,1,2021-03-17,5,2,2021-03-24,14:00:00,18:00:00,1,신용카드,광주 서구,일반주택,30평대,2020-09-03,개,1,화장실,0,1961,0,안드로이드,대중교통,천안/아산,0,0,1,0
T56020,2021-05-14,12:42:06,0,2021-05-22,1,1,2021-05-22,9:00:00,11:00:00,1,신용카드,광주 동구,일반주택,30평대,2020-10-22,개,0,주방,0,1966,0,안드로이드,대중교통,기타,1,1,1,0
T56808,2021-05-14,12:42:06,0,2021-05-22,1,1,2021-05-22,9:00:00,11:00:00,1,신용카드,광주 동구,일반주택,30평대,2020-10-22,개,0,주방,0,1971,0,안드로이드,대중교통,천안/아산,0,0,1,0
T57314,2021-09-06,,1,2021-09-13,4,4,2021-10-12,9:00:00,13:00:00,1,신용카드,광주 광산구,일반주택,30평대,,없음,1,화장실,0,1966,0,기타,대중교통,광주,0,0,1,0
T50876,2021-07-27,,1,2021-08-11,4,2,2021-08-18,9:00:00,13:00:00,1,무통장입금,서울 동작구,일반주택,40평대이상,2021-06-11,고양이,0,화장실,0,1970,0,안드로이드,대중교통,서울,0,0,1,0
T30815,2021-06-30,,1,2021-07-06,4,4,2021-07-27,9:00:00,13:00:00,1,무통장입금,서울 동작구,일반주택,40평대이상,2021-06-11,고양이,0,화장실,0,1962,0,안드로이드,대중교통,서울,1,1,1,0
T47300,2020-05-27,,1,2020-06-02,8,6,2020-06-23,8:00:00,12:00:00,1,무통장입금,서울 강남구,일반주택,40평대이상,2020-05-15,없음,0,,0,1955,0,안드로이드,대중교통,기타,0,0,1,0
T40030,2020-09-07,,1,2020-09-11,4,2,2020-09-18,9:00:00,13:00:00,0,무통장입금,서울 강서구,일반주택,30평대,2020-09-11,없음,0,방,1,1959,0,안드로이드,자차,천안/아산,0,1,1,0
T43330,2019-09-27,,0,2019-10-01,1,1,2019-10-01,15:00:00,19:00:00,0,신용카드,서울 마포구,일반주택,,2019-10-01,기타,,,0,1967,0,,,서울,,,1,0
T36782,2021-09-08,17:35:18,1,2021-09-16,4,2,2021-09-24,9:00:00,13:00:00,0,무통장입금,서울 강서구,일반주택,40평대이상,2021-09-16,없음,0,화장실,0,1980,0,안드로이드,대중교통,수도권,0,0,0,0
T32381,2021-04-30,10:01:12,1,2021-05-06,5,2,2021-05-13,9:00:00,13:00:00,1,신용카드,서울 성북구,일반주택,30평대,2021-02-18,개,0,화장실,0,1961,0,안드로이드,대중교통,수도권,1,1,1,0
T54363,2019-12-26,,1,2020-01-02,4,1,2020-01-02,14:00:00,18:00:00,1,신용카드,서울 서초구,일반주택,,2020-01-02,,,,0,1967,0,,,서울,,,1,0
T30401,2019-11-29,,1,2019-12-06,4,1,2019-12-06,9:00:00,13:00:00,1,가상계좌,서울 중구,일반주택,,2019-12-06,없음,,,1,1969,0,안드로이드,대중교통,천안/아산,0,0,1,0
T32890,2020-12-18,,0,2020-12-23,1,1,2020-12-23,9:00:00,13:00:00,0,신용카드,서울 종로구,일반주택,30평대,2020-12-23,없음,0,방,0,1968,0,,대중교통,천안/아산,,,0,0
T53947,2021-07-27,6:44:29,1,2021-08-03,8,4,2021-08-13,9:00:00,13:00:00,1,신용카드,서울 강북구,일반주택,20평대,2021-07-09,개,1,거실,0,1970,0,안드로이드,대중교통,서울,0,0,1,0
T46998,2020-11-09,,1,2020-11-09,4,4,2020-11-30,9:00:00,14:00:00,1,무통장입금,서울 강서구,일반주택,30평대,2020-02-06,없음,0,방,0,1970,0,안드로이드,대중교통,서울,0,0,1,0
T50438,2020-09-07,,1,2020-09-11,4,1,2020-09-11,9:00:00,13:00:00,0,무통장입금,서울 강서구,일반주택,30평대,2020-09-11,없음,0,방,1,1956,0,안드로이드,대중교통,서울,0,0,1,0
T49356,2021-10-26,22:09:08,1,2021-11-08,4,1,2021-11-08,9:00:00,13:00:00,1,신용카드,서울 노원구,일반주택,30평대,2021-07-23,없음,1,,1,1967,0,안드로이드,대중교통,서울,1,1,1,0
T39415,2021-10-06,8:46:22,0,2021-10-13,1,1,2021-10-13,13:00:00,17:00:00,0,신용카드,서울 강서구,일반주택,30평대,,없음,0,방,0,1955,0,안드로이드,대중교통,기타,1,1,1,0
T50289,2021-04-29,,1,2021-05-06,10,4,2021-05-20,14:00:00,18:00:00,1,무통장입금,서울 강동구,일반주택,10평대,2021-04-20,없음,1,방,0,1958,0,안드로이드,대중교통,천안/아산,0,0,1,0
T35685,2021-08-11,,1,2021-08-12,4,2,2021-08-17,11:00:00,17:00:00,1,신용카드,서울 강남구,일반주택,40평대이상,2021-07-30,개,0,주방,0,1961,0,,대중교통,부산,,,1,0
T55008,2020-09-28,,1,2020-10-05,4,3,2020-10-29,9:00:00,13:00:00,1,신용카드,서울 동대문구,일반주택,40평대이상,2020-10-05,없음,0,화장실,0,1961,0,안드로이드,대중교통,원주/춘천,0,0,1,0
T47541,2020-11-11,,1,2020-11-18,4,2,2020-11-25,9:00:00,15:00:00,1,무통장입금,서울 동대문구,일반주택,40평대이상,2020-11-18,없음,0,방,0,1971,0,안드로이드,대중교통,천안/아산,0,0,1,0
T43480,2020-07-01,,1,2020-07-07,4,1,2020-07-07,9:00:00,13:00:00,1,가상계좌,서울 용산구,일반주택,20평대,2020-06-24,없음,1,방,0,1971,0,안드로이드,대중교통,서울,0,0,1,0
T50075,2021-08-24,,1,2021-08-31,4,1,2021-08-31,9:00:00,13:00:00,1,신용카드,서울 강서구,일반주택,40평대이상,2021-08-17,없음,0,화장실,0,1979,0,안드로이드,대중교통,수도권,0,0,1,0
T30610,2021-06-28,19:56:34,1,2021-07-02,4,1,2021-07-02,9:00:00,13:00:00,0,신용카드,서울 종로구,일반주택,20평대,2021-07-02,개,0,방,0,1959,0,안드로이드,자차,천안/아산,0,1,1,0
T42173,2021-06-07,11:40:07,1,2021-06-11,4,4,2021-06-29,9:00:00,13:00:00,1,무통장입금,서울 동작구,일반주택,40평대이상,2021-06-11,고양이,0,화장실,0,1956,0,안드로이드,대중교통,서울,0,0,1,0
T39802,2020-01-17,,1,2020-01-30,4,2,2020-02-07,9:00:00,13:00:00,1,무통장입금,서울 중구,일반주택,,2019-12-06,,,,0,1971,0,안드로이드,대중교통,천안/아산,0,0,1,0
T35242,2021-09-02,,1,2021-09-08,4,4,2021-10-06,9:00:00,13:00:00,1,무통장입금,서울 동작구,일반주택,40평대이상,2021-06-11,고양이,0,화장실,0,1962,0,안드로이드,대중교통,서울,1,1,1,0
T56761,2020-01-29,,1,2020-02-03,8,7,2020-02-24,9:00:00,13:00:00,1,무통장입금,충남 천안시,일반주택,,2020-01-07,,,,0,1955,0,안드로이드,대중교통,기타,0,0,1,0
T40951,2019-06-25,,0,2019-06-28,1,1,2019-06-28,9:00:00,13:00:00,0,무통장입금,충남 아산시,일반주택,,2019-06-28,,,,0,1969,0,안드로이드,대중교통,천안/아산,0,0,1,0
T41324,2021-02-19,,1,2021-02-24,4,1,2021-02-24,14:00:00,18:00:00,1,신용카드,충남 천안시,일반주택,30평대,2019-07-31,없음,0,방,0,1964,0,기타,자차,천안/아산,0,0,0,0
T32137,2020-11-05,,1,2020-11-12,4,1,2020-11-12,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,30평대,2020-11-12,없음,1,화장실,0,1958,0,안드로이드,대중교통,천안/아산,0,0,1,0
T35639,2020-05-21,,1,2020-05-28,4,2,2020-06-04,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,20평대,2020-05-28,없음,0,거실,0,1985,0,,자차,천안/아산,,,1,0
T44375,2021-02-19,,1,2021-02-24,4,3,2021-03-10,14:00:00,18:00:00,1,신용카드,충남 천안시,일반주택,30평대,2019-07-31,없음,0,방,0,1958,0,안드로이드,대중교통,천안/아산,0,0,1,0
T51963,2020-02-03,,1,2020-03-02,10,8,2020-06-08,14:00:00,18:00:00,1,신용카드,충남 아산시,일반주택,,2019-06-10,없음,,,1,1965,0,안드로이드,대중교통,원주/춘천,1,1,1,0
T33059,2021-01-08,,1,2021-01-14,4,4,2021-01-25,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2020-12-08,없음,0,,0,1979,0,안드로이드,자차,기타,0,0,1,0
T52487,2019-08-13,,1,2019-08-19,10,8,2019-09-19,9:00:00,13:00:00,1,무통장입금,충남 천안시,일반주택,,2019-07-17,없음,,,0,1980,0,안드로이드,대중교통,천안/아산,0,0,1,0
T39850,2019-07-11,,1,2019-07-18,10,10,2019-09-26,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,,2019-04-30,,,,0,1959,0,안드로이드,자차,천안/아산,0,0,1,0
T38863,2021-03-29,,1,2021-04-01,9,2,2021-04-05,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2020-02-13,없음,0,방,0,1959,0,안드로이드,자차,천안/아산,0,1,1,0
T38201,2019-09-26,,1,2019-10-10,4,2,2019-10-17,9:00:00,13:00:00,1,무통장입금,충남 천안시,일반주택,,2019-08-22,없음,,,0,1973,0,안드로이드,대중교통,부산,1,1,1,0
T46518,2021-10-26,18:24:01,1,2021-11-02,4,1,2021-11-02,14:00:00,18:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,,없음,0,화장실,0,1961,0,안드로이드,대중교통,천안/아산,0,0,1,0
T57567,2021-06-07,13:43:03,1,2021-06-18,7,4,2021-07-09,14:00:00,18:00:00,1,신용카드,충남 아산시,일반주택,40평대이상,2020-12-04,개,0,화장실,0,1961,0,안드로이드,대중교통,천안/아산,0,0,1,0
T46069,2021-05-06,10:59:06,1,2021-05-17,4,2,2021-05-24,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,30평대,2020-02-04,없음,0,,0,1959,0,안드로이드,자차,천안/아산,0,0,1,0
T42121,2019-07-08,,1,2019-07-10,4,4,2019-07-31,14:00:00,18:00:00,1,신용카드,충남 아산시,일반주택,,2019-07-06,,,,0,1964,0,기타,자차,천안/아산,0,0,0,0
T33589,2020-02-04,,1,2020-02-11,4,1,2020-02-11,14:00:00,18:00:00,1,무통장입금,충남 천안시,일반주택,,2019-09-24,없음,,,1,1966,0,안드로이드,대중교통,천안/아산,0,0,1,0
T41233,2021-01-05,,1,2021-01-08,8,3,2021-01-15,14:00:00,18:00:00,1,신용카드,충남 천안시,일반주택,30평대,2020-06-23,없음,0,,0,1958,0,안드로이드,대중교통,천안/아산,0,0,1,0
T47320,2021-09-16,8:43:21,0,2021-10-20,1,1,2021-10-20,14:00:00,18:00:00,1,가상계좌,충남 천안시,일반주택,20평대,,없음,1,화장실,0,1976,0,안드로이드,대중교통,천안/아산,1,1,1,0
T38724,2019-08-30,,0,2019-08-30,1,1,2019-08-30,9:00:00,13:00:00,1,가상계좌,서울 동대문구,일반주택,,2019-08-29,,,,0,1961,0,,,서울,,,1,0
T37109,2020-01-17,,1,2020-01-30,4,1,2020-01-30,9:00:00,13:00:00,1,무통장입금,서울 중구,일반주택,,2019-12-06,,,,0,1979,0,안드로이드,대중교통,서울,1,1,1,0
T45457,2020-09-28,,1,2020-10-06,4,2,2020-10-14,9:00:00,13:00:00,1,무통장입금,서울 은평구,일반주택,30평대,2020-09-09,없음,0,방,0,1969,0,안드로이드,대중교통,천안/아산,0,0,0,0
T39206,2020-11-11,,1,2020-11-18,4,1,2020-11-18,9:00:00,15:00:00,1,무통장입금,서울 동대문구,일반주택,40평대이상,2020-11-18,없음,0,방,0,1964,0,기타,자차,천안/아산,0,0,0,0
T41673,2021-07-27,,1,2021-08-11,4,2,2021-08-18,9:00:00,13:00:00,1,무통장입금,서울 동작구,일반주택,40평대이상,2021-06-11,고양이,0,화장실,0,1971,0,안드로이드,대중교통,천안/아산,0,0,1,0
T57945,2019-12-17,,1,2019-12-23,4,2,2019-12-26,9:00:00,18:00:00,1,무통장입금,서울 강남구,일반주택,,2019-09-30,,,,0,1959,0,,,서울,,,1,0
T57564,2020-08-24,,1,2020-09-01,5,4,2020-09-22,9:00:00,13:00:00,1,신용카드,서울 용산구,일반주택,20평대,2020-06-24,없음,1,방,0,1971,0,안드로이드,대중교통,서울,0,0,1,0
T54322,2020-04-23,,1,2020-04-29,7,4,2020-05-11,10:00:00,14:00:00,1,신용카드,서울 서초구,일반주택,40평대이상,2019-10-16,없음,0,방,0,1962,0,안드로이드,대중교통,기타,0,0,1,0
T40295,2021-03-08,10:51:09,1,2021-03-12,4,2,2021-03-19,9:00:00,13:00:00,0,무통장입금,서울 도봉구,일반주택,30평대,2021-03-12,개,1,화장실,0,1971,0,안드로이드,대중교통,천안/아산,0,0,1,0
T34239,2020-10-05,,1,2020-10-12,4,2,2020-10-19,9:00:00,13:00:00,1,무통장입금,서울 강서구,일반주택,30평대,2020-09-11,없음,0,방,0,1970,0,안드로이드,대중교통,서울,0,0,1,0
T46509,2021-10-24,2:36:58,1,2021-10-29,4,3,2021-11-13,14:00:00,16:00:00,1,신용카드,서울 중랑구,일반주택,10평대,2021-10-02,없음,1,거실,0,1956,0,안드로이드,대중교통,서울,0,0,1,0
T36599,2021-09-02,,1,2021-09-08,4,3,2021-09-29,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,30평대,2021-08-18,기타,0,방,0,1964,0,기타,자차,천안/아산,0,0,0,0
T35798,2019-10-02,,1,2019-10-16,4,1,2019-10-16,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,,2019-06-25,없음,,,0,1961,0,안드로이드,대중교통,천안/아산,0,0,1,0
T37043,2021-08-04,10:24:28,1,2021-08-06,9,3,2021-08-18,9:00:00,13:00:00,1,신용카드,충남 아산시,일반주택,30평대,2020-12-23,없음,1,화장실,0,1974,0,안드로이드,자차,천안/아산,1,1,1,0
T52535,2019-06-21,,1,2019-06-25,4,2,2019-06-28,9:00:00,13:00:00,0,무통장입금,충남 아산시,일반주택,,2019-06-25,,,,0,1964,0,기타,자차,천안/아산,0,0,0,0
T33785,2021-01-18,,1,2021-02-08,4,2,2021-02-15,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,20평대,2020-01-16,개,1,주방,0,1959,0,안드로이드,자차,천안/아산,0,0,1,0
T44710,2020-05-25,,1,2020-05-27,4,3,2020-06-04,13:00:00,17:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2019-08-02,없음,0,주방,0,1979,0,안드로이드,자차,기타,0,0,1,0
T57531,2020-05-07,,1,2020-05-13,7,4,2020-06-03,9:00:00,13:00:00,1,신용카드,충남 아산시,일반주택,40평대이상,2019-06-12,없음,0,방,0,1971,0,안드로이드,대중교통,천안/아산,0,0,1,0
T37837,2019-04-09,,0,2019-04-12,1,1,2019-04-12,9:00:00,18:00:00,0,무통장입금,충남 천안시,일반주택,,2019-04-12,,,,0,1964,0,기타,자차,천안/아산,0,0,0,0
T57490,2021-01-20,,1,2021-01-27,4,2,2021-02-03,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,30평대,2019-12-17,기타,0,방,0,1964,0,기타,자차,천안/아산,0,0,0,0
T33116,2021-04-08,,1,2021-04-15,4,3,2021-04-29,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,40평대이상,2019-04-11,없음,0,방,0,1961,0,안드로이드,대중교통,천안/아산,0,0,1,0
T50220,2021-10-25,14:32:13,0,2021-10-28,1,1,2021-10-28,14:00:00,18:00:00,1,가상계좌,충남 천안시,일반주택,40평대이상,2019-07-29,개,0,,0,1964,0,안드로이드,대중교통,천안/아산,1,1,1,0
T40832,2020-07-25,,1,2020-07-30,4,1,2020-07-30,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,30평대,2020-06-23,없음,1,,1,1968,0,,대중교통,천안/아산,,,0,0
T33445,2021-06-01,,1,2021-06-04,8,1,2021-06-04,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,30평대,2020-06-23,없음,0,,0,1961,0,,대중교통,부산,,,1,0
T54741,2021-01-25,10:05:38,1,2021-01-29,4,1,2021-01-29,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,20평대,2021-01-29,고양이,1,베란다,0,1969,0,안드로이드,대중교통,천안/아산,0,0,1,0
T57458,2020-04-08,,1,2020-04-16,4,3,2020-04-23,9:00:00,13:00:00,1,신용카드,충남 천안시,일반주택,,2020-02-13,없음,,,1,1970,0,안드로이드,자차,천안/아산,0,0,1,0
T36718,2020-02-05,,1,2020-02-17,4,2,2020-03-16,14:00:00,18:00:00,1,신용카드,충남 천안시,일반주택,,2020-02-17,없음,,,1,1970,0,안드로이드,자차,천안/아산,0,0,1,0
